"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20"
1,-0.309365737640473,-0.0856153837933002,0.5,5,0.315897353909371,0,1.88878396106884,"A",-0.469667099231101,-0.0300964460020804,-0.430679907416925,0.050212428229861,-0.433059355068522,-0.372509828290472,-0.477285776358276,-0.0185431360743859,-0.188425534404814,0.164080690592527,0.396149418963973,-0.267256259634082,0.440937020396814,0.129637329513207,-0.425860967556946,0.0412712248740718,-0.474538770131767,-0.0141224502120167,-0.433059355068522,-0.372509828290472,-0.433059355068522,-0.372509828290472,-0.425860967556946,0.0412712248740718,-0.444946432603701,-0.00629348727054085,-0.474538770131767,-0.0141224502120167,-0.430679907416925,0.050212428229861,-0.493928550231449,-0.0630264097137296,-0.433059355068522,-0.372509828290472,-0.489087419352672,-0.0772623978333467,-0.420154247676524,-0.395917193206529,0.35349057817366,0.187686541141011
2,-0.0186269291717813,-0.180717706692358,0.5,5,0.143755335114625,208,0.364925334230065,"B",0.0619052896293473,-0.342699213172365,-0.0361872363990157,-0.341344038645363,0.465686694510074,-0.0239733949294672,0.135479659541934,-0.304102965352549,-0.383888693060726,-0.299048490822315,0.000406664169266469,-0.349143431461472,-0.0694793685959636,-0.317768168138897,-0.505616313922429,-0.465598554378585,-0.210020419675857,-0.4781972640194,0.279950640142388,0.27980628595552,0.422195438127342,0.00648040215709009,-0.0694793685959636,-0.317768168138897,-0.543885911937662,0.508083557460316,0.000406664169266469,-0.349143431461472,0.241184265213087,0.309847193025053,-0.0694793685959636,-0.317768168138897,0.135479659541934,-0.304102965352549,0.135479659541934,-0.304102965352549,-0.293197168642655,0.113957815058529,-0.0694793685959636,-0.317768168138897
3,0.193110651928955,-0.303453794722461,0.5,5,0.336306819579899,0,1.00142407556996,"B",0.422195438127342,0.00648040215709009,0.404314664549259,-0.627800917213847,-0.0694793685959636,-0.317768168138897,0.404314664549259,-0.627800917213847,0.096049241350456,-0.303031565948813,0.422195438127342,0.00648040215709009,0.135479659541934,-0.304102965352549,0.404314664549259,-0.627800917213847,0.408183441202221,-0.63884572166304,-0.505616313922429,-0.465598554378585,0.422195438127342,0.00648040215709009,0.135479659541934,-0.304102965352549,0.14768599299714,0.0478135752491653,0.241184265213087,0.309847193025053,0.135479659541934,-0.304102965352549,0.404314664549259,-0.627800917213847,0.126016248554415,-0.332850947488523,-0.0694793685959636,-0.317768168138897,0.0619052896293473,-0.342699213172365,0.135479659541934,-0.304102965352549
4,0.132557083034002,-0.148092542780972,0.5,5,0.203276918929905,3,0.679679168853909,"B",0.465686694510074,-0.0239733949294672,-0.355258217081428,-0.886532810050994,0.408183441202221,-0.63884572166304,-0.29032178807538,0.120293003856204,-0.0694793685959636,-0.317768168138897,-0.0694793685959636,-0.317768168138897,0.465686694510074,-0.0239733949294672,-0.293197168642655,0.113957815058529,-0.505616313922429,-0.465598554378585,0.465686694510074,-0.0239733949294672,0.135479659541934,-0.304102965352549,0.422195438127342,0.00648040215709009,0.279950640142388,0.27980628595552,0.261892541755414,0.273154605853879,0.468560764613354,-0.0733883811850459,0.135479659541934,-0.304102965352549,0.422195438127342,0.00648040215709009,0.241184265213087,0.309847193025053,0.000406664169266469,-0.349143431461472,0.0619052896293473,-0.342699213172365
5,-0.20209571847214,0.0745158641518074,0.5,5,0.244755620131818,0,1.24965692684054,"H",-0.352723018412337,0.295881547040165,-0.243443100711839,-0.302924668743699,0.217438799537827,0.325909513316143,-0.243443100711839,-0.302924668743699,-0.342410975485109,-0.156653807195835,-0.430870829708257,0.231833591311552,-0.41927866842536,0.210308838681632,-0.243443100711839,-0.302924668743699,0.293059944664128,0.0824748498620465,-0.121028721430772,0.411348845247311,-0.337143387296237,-0.0300115257035941,-0.121028721430772,0.411348845247311,0.250139156821293,0.287766268697593,-0.41927866842536,0.210308838681632,-0.398865147108438,0.296680428144748,-0.41927866842536,0.210308838681632,-0.387865983578376,-0.0166203656233847,-0.243443100711839,-0.302924668743699,-0.348407277255319,-0.130992715875618,0.269400199363008,0.0621239674976096
6,-0.219573354847908,-0.0226329964585064,0.5,5,0.21726824650413,0,0.861555873416364,"A",0.497309009426245,0.50680884104033,-0.433059355068522,-0.372509828290472,-0.430679907416925,0.050212428229861,-0.474538770131767,-0.0141224502120167,-0.460962221142836,0.0580757176270708,-0.474538770131767,-0.0141224502120167,0.39419112810865,0.16625460034702,0.440937020396814,0.129637329513207,0.440937020396814,0.129637329513207,-0.469667099231101,-0.0300964460020804,-0.425298054699185,-0.405648159674699,-0.474538770131767,-0.0141224502120167,-0.425860967556946,0.0412712248740718,-0.433059355068522,-0.372509828290472,-0.425860967556946,0.0412712248740718,-0.425860967556946,0.0412712248740718,-0.485466492526411,-0.0470406857795932,-0.210020419675857,-0.4781972640194,-0.474538770131767,-0.0141224502120167,0.359109612740576,0.145392162841745
7,-0.39000073935914,-0.010936946746471,0.5,5,0.397119620714,66,0.609085489064455,"D",-0.409692280367017,0.055395222781226,-0.431167409871705,0.0231973035959527,-0.40634041617373,0.195344841389265,-0.16562101400923,0.524288356862962,-0.348311810304037,-0.298209929504989,-0.40634041617373,0.195344841389265,-0.537075372320986,-0.358594580601355,-0.348311810304037,-0.298209929504989,-0.431167409871705,0.0231973035959527,-0.202124617644586,0.519009210122749,-0.354707945266355,-0.00350090789960945,-0.348311810304037,-0.298209929504989,-0.537075372320986,-0.358594580601355,-0.431167409871705,0.0231973035959527,-0.402152198741492,0.189720488714334,-0.399261362866711,-0.0371387226215818,-0.41161523819901,-0.170106689375825,-0.41161523819901,-0.170106689375825,-0.40634041617373,0.195344841389265,-0.41161523819901,-0.170106689375825
8,-0.350565165287972,-0.0195712695546565,0.5,5,0.354725221532387,400,0.0180478352122009,"D",-0.40634041617373,0.195344841389265,-0.402152198741492,0.189720488714334,-0.378274172067925,0.373072116694696,0.381137752369278,-0.355646848072529,-0.402152198741492,0.189720488714334,-0.431167409871705,0.0231973035959527,-0.41161523819901,-0.170106689375825,-0.41161523819901,-0.170106689375825,-0.41161523819901,-0.170106689375825,-0.409692280367017,0.055395222781226,-0.326644327739811,-0.292255133685282,-0.348311810304037,-0.298209929504989,-0.348311810304037,-0.298209929504989,-0.348311810304037,-0.298209929504989,-0.40634041617373,0.195344841389265,-0.16562101400923,0.524288356862962,-0.40634041617373,0.195344841389265,-0.409692280367017,0.055395222781226,-0.537075372320986,-0.358594580601355,-0.431167409871705,0.0231973035959527
9,-0.102646107706832,-0.122611592517192,0.5,5,0.16396347571956,252,0.409054602961987,"G",0.215637538628653,-0.181240204256028,-0.344703264470384,0.318558317265646,-0.130719213553856,-0.279644326677533,0.0853159359190613,0.108578508161008,-0.520011723569281,-0.14875034571436,-0.344703264470384,0.318558317265646,-0.234796942709661,-0.554080390729657,-0.0911624675532022,-0.276944930114103,0.215196464080579,-0.389152262276254,0.0853159359190613,0.108578508161008,-0.275395759497769,0.195452753594145,0.116771791200154,0.12656336480286,-0.489319038930303,-0.361441391849844,0.215637538628653,-0.181240204256028,0.0853159359190613,0.108578508161008,-0.520011723569281,-0.14875034571436,-0.489319038930303,-0.361441391849844,-0.0628048598866728,-0.284021867784857,0.215196464080579,-0.389152262276254,0.215637538628653,-0.181240204256028
10,-0.348441137035214,0.105988798056234,0.5,5,0.326127434704249,0,1.82783260149881,"F",-0.529887292697094,0.135021673562005,-0.463847207379449,-0.0223150219385662,-0.510586676126268,0.000364756086919371,-0.28008882981203,0.365560708082649,-0.28008882981203,0.365560708082649,0.164682653127238,-0.320130900200456,-0.281415542242485,0.380303605161044,-0.302737401123159,0.130795268155634,-0.302737401123159,0.130795268155634,-0.314329562406056,0.152320020785555,-0.28008882981203,0.365560708082649,-0.302737401123159,0.130795268155634,-0.42445375119235,-0.0127623672214487,-0.188425534404814,0.164080690592527,-0.629000902815131,-0.532579781544736,-0.302737401123159,0.130795268155634,-0.554551041359082,0.103185162134469,-0.322853122311698,0.143821056920843,-0.529887292697094,0.135021673562005,-0.333051374271269,0.173582196354039
