"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20"
1,-0.656549035380063,0.192702152411854,0.3,5,0.684244660485307,0,1.88878396106884,"A",-0.630787913687527,0.20716821635142,-0.551828425377607,0.214025924913585,-0.777373648248613,0.229645318351686,-0.750804483890533,0.0585437887348235,-0.72568825352937,0.131422845181078,-0.426020056491193,0.452525096496042,-0.655462731141597,0.168143506161869,-0.48569956002757,0.110792829655111,-0.541966605623896,0.662158707780475,-0.833449399564415,0.0232551372610033,-0.647504676599056,0.0385755845345557,-0.708830944262445,0.236573285423219,-0.460893197916448,0.0243234406225383,-0.507877309806645,-0.154558737296611,-0.66201339867103,0.380946678297101,-0.833577122073621,0.0696230595931411,-0.740029118489474,0.177854006178677,-0.563158631790429,0.327430224046111,-0.902326976880431,0.364171290770173,-0.72568825352937,0.131422845181078
2,0.683320570505282,-0.711317760428472,0.3,5,0.986356912266874,0,0.364925334230065,"B",-0.000941545236855745,-0.960909781977534,0.773667643111072,-0.72360269891458,0.532843684924518,-1.05899958746297,1.04776087912583,-0.475462163303429,0.521038051393133,-0.681410780806344,0.649250808523279,-0.825529490948897,0.714923485668553,-0.789375138489707,0.534156223461813,-0.758807005529142,0.498014787212014,-0.655240717809647,0.621455746504905,-0.70309336789647,0.706075710244477,-0.528643338475376,0.796513054726723,-0.722930749153796,0.571615113530965,-0.745628414329798,0.538957662789142,-0.893877217920488,0.634717903258334,-0.863223040634821,0.87009930288903,-0.715870818165314,0.795836848206818,-0.504580281209201,0.982920844921269,-0.622647331909635,0.829744325724802,-0.521061120328865,1.04776087912583,-0.475462163303429
3,0.628531961365746,0.255943113415645,0.3,5,0.678645197259338,0,1.00142407556996,"B",0.538707071915269,0.138873344752938,0.683891703091626,0.100921649202768,0.727094910107553,-0.039994006510824,0.416273538023233,0.397886068560183,0.797433435451239,0.211324617732316,0.826445709913969,0.286754391621798,0.679765649139881,0.183681041002274,0.810027901591242,0.420198582155139,0.522302645258605,0.184903675690293,0.735738637857139,0.0721309222280979,0.797652248293161,0.0241336394101381,0.478960852604359,0.0379420262761414,0.501686827745289,0.226293319370598,0.316359449098857,0.667104328437747,0.81849432643503,0.221415658015758,0.585548806520619,0.486323015349426,0.666208215082681,0.514981451003497,0.752237425693641,0.438238206827412,0.505712174344808,0.129150981083512,0.410097699146718,0.416599356103688
4,0.271428941865452,-0.170096003380604,0.3,5,0.320322214103632,0,0.679679168853909,"B",0.577950646635145,0.136757076252252,0.419931630138308,-0.232656500302255,0.0650044418871403,-0.449831114616245,0.505712174344808,0.129150981083512,0.322979320771992,-0.545092079322785,0.27418805193156,0.0265264543704689,0.0628709397278726,0.0418282556347549,0.133227234706283,-0.0475849700160325,0.160504631698132,-0.27034792304039,0.367777279112488,-0.107440136373043,0.474879482761025,-0.293449005112052,0.100159825757146,-0.291964158881456,0.26351063279435,-0.157629726920277,0.361211935989559,-0.42373460251838,0.439245869871229,-0.330086964648217,0.213787348475307,-0.537519334815443,0.251362491864711,-0.115927894599736,0.408368499018252,-0.0048634079284966,-0.1985884597525,0.269775942899287,0.224494859576225,-0.19783095875755
5,0.418704734998755,-0.186154557345435,0.3,5,0.458221752354526,0,1.24965692684054,"H",0.727094910107553,-0.039994006510824,0.26351063279435,-0.157629726920277,0.344279980286956,-0.467883811332285,0.51832835841924,-0.140254871919751,0.419931630138308,-0.232656500302255,0.198701459448785,-0.0146623267792165,0.229670729488134,-0.0856867916882038,0.294796555303037,0.14413873758167,0.398663634900004,-0.207865595817566,0.133227234706283,-0.0475849700160325,0.586830258835107,-0.450858124531806,0.367777279112488,-0.107440136373043,0.505712174344808,0.129150981083512,0.251362491864711,-0.115927894599736,0.676985325757414,-0.329094817861915,0.741506678983569,-0.0909800203517079,0.474879482761025,-0.293449005112052,0.256059711333364,-0.696806531399488,0.77098882291466,0.0199136007577181,0.213787348475307,-0.537519334815443
6,-0.513615098482788,0.176725678405583,0.3,5,0.543168882390549,0,0.861555873416364,"A",-0.557537701912224,-0.272706827614456,-0.551828425377607,0.214025924913585,-0.269525281619281,0.165349249262363,-0.507877309806645,-0.154558737296611,-0.460893197916448,0.0243234406225383,-0.698835635092109,0.123282667249441,-0.504437469411641,0.00537643861025572,-0.465451440308243,0.45119955483824,-0.72204852340602,0.222764448764255,-0.750804483890533,0.0585437887348235,-0.00278728129342198,0.687189737334847,-0.72204852340602,0.222764448764255,-0.4294533864595,0.138422231655568,-0.450391122605652,0.264899177476764,-0.497703960165381,0.00592666678130627,-0.563158631790429,0.327430224046111,-0.450391122605652,0.264899177476764,-0.630787913687527,0.20716821635142,-0.72568825352937,0.131422845181078,-0.310652305372059,0.446790894959122
7,0.190312480867592,-0.408906460913581,0.3,5,0.451024760019722,0,0.609085489064455,"D",0.85814674012363,-0.333069318905473,0.195957575924695,-0.646238876041025,0.344279980286956,-0.467883811332285,-0.20072567043826,-0.328180558979511,0.448020835159973,-0.497126143178597,0.361211935989559,-0.42373460251838,0.419931630138308,-0.232656500302255,0.251362491864711,-0.115927894599736,0.160504631698132,-0.27034792304039,-0.760471652261913,-0.447800424415618,-0.0743891708552837,-0.321392977144569,0.435536748729646,-0.00925724767148495,-0.237083082087338,-0.351237999740988,-0.000941545236855745,-0.960909781977534,0.0650044418871403,-0.449831114616245,0.406048423610628,-0.345224511809647,0.213787348475307,-0.537519334815443,0.439245869871229,-0.330086964648217,0.322979320771992,-0.545092079322785,0.157842763699591,-0.564611153211445
8,0.544822193385305,-0.631711393228004,0.3,5,0.834200519503099,0,0.0180478352122009,"D",0.448020835159973,-0.497126143178597,0.773667643111072,-0.72360269891458,0.534156223461813,-0.758807005529142,0.577950646635145,0.136757076252252,0.827764251735061,-0.451002862304449,0.744772018493178,-0.744122698531511,0.475513229612261,-0.599276536144316,0.465368110220879,-0.815410601906478,0.796513054726723,-0.722930749153796,0.586457817420618,-0.907190304786222,0.827764251735061,-0.451002862304449,0.309578589724569,-1.10582062704694,0.361211935989559,-0.42373460251838,0.650907823437337,-0.735423974314217,0.714923485668553,-0.789375138489707,-0.237236491404474,0.0959503347985446,0.649250808523279,-0.825529490948897,0.373518946453746,-0.797986610200073,0.571615113530965,-0.745628414329798,0.444725573470777,-0.772963955009317
9,-0.598370162760751,-0.442134344102727,0.3,5,0.743995719018246,0,0.409054602961987,"G",-0.603996247984469,-0.67356889648363,-0.943273832202059,-0.317807592097771,-0.843756287435531,-0.593812129537105,-0.565572424791753,-0.486429321113974,-0.698035448191964,-0.466493824830555,-0.392851765733212,-0.26214891532436,-0.451892466749996,-0.491056728176773,-0.448281280230731,-0.55126069067046,-0.882069279302187,-0.225164985146649,-0.772311568126707,-0.754379446950435,-0.323611401952803,-0.298967587761581,-0.561277085577359,-0.593093170912226,-0.647504676599056,0.0385755845345557,-0.500690749380738,-0.37803890556097,-0.393963484093547,-0.111742907669395,-0.779432996176183,-0.118617877364159,-0.813373450088329,-0.522274203497,-0.584095613099635,-0.627695077098906,-0.760471652261913,-0.447800424415618,-0.000941545236855745,-0.960909781977534
10,-0.445072466908312,-0.565755945542185,0.3,5,0.719839767390065,0,1.82783260149881,"F",-0.479927599430084,-0.333708663471043,-0.680338932348787,-0.80992343617454,-0.681506119896791,-0.683994453163019,-0.284348655957729,-0.615509715396911,-0.281819209456444,-0.827109408564866,-0.813373450088329,-0.522274203497,-0.565572424791753,-0.486429321113974,-0.388699184180811,-1.02400142793508,-0.261319324374199,-0.507964890450239,-0.551293546333909,-0.48367497138679,-0.69576111715287,-0.703000256791711,-0.284348655957729,-0.615509715396911,-0.431852082721889,-0.671556781046093,-0.471343437209725,-0.268243438564241,-0.333404637407511,-0.544385265558958,-0.397699979133904,-0.58186259586364,-0.169801169075072,0.04596001887694,-0.415947469698306,-0.72400541538563,-0.63436575466767,-0.64519402757287,-0.0787265882827342,-0.312730942387134
