"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20"
1,0.0617375875926921,-0.17151410755686,0.7,5,0.170393343770883,0,1.88878396106884,"A",0.0557941830407102,-0.264989669636564,0.0557941830407102,-0.264989669636564,0.351882793940604,-0.274712247308344,0.118700382881798,-0.188783296965994,0.0735416450537741,-0.209855046728626,0.0989531800383702,-0.166624117805623,0.0735416450537741,-0.209855046728626,-0.0166453693604823,-0.0522561842265744,-0.0166453693604823,-0.0522561842265744,0.00736605687905964,-0.0384467717129659,-0.0166453693604823,-0.0522561842265744,0.0735416450537741,-0.209855046728626,0.086075004429099,-0.131843877135302,0.0557941830407102,-0.264989669636564,0.0885322612477466,-0.125968458154239,-0.0125985887444373,-0.219495042289348,0.0557941830407102,-0.264989669636564,0.0735416450537741,-0.209855046728626,0.045078826245593,-0.176004737398328,-0.0166453693604823,-0.0522561842265744
2,0.100812684505492,0.0064193998688276,0.7,5,0.101016860235705,3,0.364925334230065,"B",0.190149821668362,-0.0524312150804783,0.2908084771399,0.196089612898549,0.120183507911861,-0.842026052530855,0.351882793940604,-0.274712247308344,-0.0095997262659583,0.174119689836436,-0.28470352013435,0.0330453882303815,0.0228017230518162,-0.211254150373861,0.190149821668362,-0.0524312150804783,-0.0212101118785429,0.160957235176386,0.190149821668362,-0.0524312150804783,0.0022205799119547,-0.237910358048975,0.175651648091997,0.10256264311537,0.190149821668362,-0.0524312150804783,0.666852956172079,0.662346580997109,-0.278133143205196,0.152977010700852,0.0228017230518162,-0.211254150373861,-0.0101167934796003,-0.202351097847505,0.193234852004295,-0.0663368266681666,0.330604435876012,0.85140866227448,-0.317624998752287,0.0504509176204707
3,0.0689971161676847,-0.0576741392515935,0.7,5,0.0899272393542088,0,1.00142407556996,"B",0.190149821668362,-0.0524312150804783,0.193234852004295,-0.0663368266681666,-0.0095997262659583,0.174119689836436,0.31996383114056,0.121959654602322,0.190149821668362,-0.0524312150804783,-0.311440821692132,0.078005468277062,-0.0095997262659583,0.174119689836436,0.215968233347897,-0.058953913117417,0.190149821668362,-0.0524312150804783,0.0022205799119547,-0.237910358048975,0.190149821668362,-0.0524312150804783,0.190149821668362,-0.0524312150804783,-0.302254620807504,0.094178564458413,0.190149821668362,-0.0524312150804783,0.190149821668362,-0.0524312150804783,0.0228017230518162,-0.211254150373861,0.507126043085009,-0.726634253747761,-0.317624998752287,0.0504509176204707,0.0228017230518162,-0.211254150373861,-0.28470352013435,0.0330453882303815
4,0.112628383635135,-0.0276810820417564,0.7,5,0.11598014960874,0,0.679679168853909,"B",0.190149821668362,-0.0524312150804783,-0.0221995879343811,0.158359261960061,0.190149821668362,-0.0524312150804783,-0.311440821692132,0.078005468277062,-0.302254620807504,0.094178564458413,0.190149821668362,-0.0524312150804783,0.507126043085009,-0.726634253747761,0.190149821668362,-0.0524312150804783,0.190149821668362,-0.0524312150804783,0.158122764738707,-0.0564068250032599,0.575336718000472,-0.399490239564329,0.666852956172079,0.662346580997109,0.351882793940604,-0.274712247308344,0.190149821668362,-0.0524312150804783,-0.317624998752287,0.0504509176204707,0.190149821668362,-0.0524312150804783,0.0022205799119547,-0.237910358048975,-0.278133143205196,0.152977010700852,-0.0095997262659583,0.174119689836436,-0.0987700361671958,0.138113294550487
5,-0.11909466425222,0.110592223100274,0.7,5,0.162524394672337,0,1.24965692684054,"H",-0.0976419165352886,-0.188831608907809,-0.0701972044396818,0.38128725410461,-0.0928696302014948,0.263898185566297,-0.0704147102410577,0.175945246582232,-0.149517366648146,-0.223253734156048,-0.100634083393742,0.346365671525928,-0.0663557607231275,0.224820986339121,-0.0701972044396818,0.38128725410461,-0.0704147102410577,0.175945246582232,-0.0661032161377769,0.190863499882177,-0.0436401049832606,-0.054875261498832,-0.149517366648146,-0.223253734156048,-0.0190894274441924,0.225170074937412,-0.113518521803856,-0.188033804602479,-0.0874162900585354,0.346128245108049,-0.12906469244925,-0.137419971779479,-0.860729392617941,0.183258293196559,-0.0294281527568053,0.138277999054187,-0.0760541058371567,-0.0309054548146509,-0.0190894274441924,0.225170074937412
6,0.0252106478066406,-0.146469690289833,0.7,5,0.127496975966165,0,0.861555873416364,"A",-0.0920648026063751,-0.00266599714310212,0.0735416450537741,-0.209855046728626,0.0164003197320093,-0.130415987675277,0.0735416450537741,-0.209855046728626,0.0735416450537741,-0.209855046728626,0.118700382881798,-0.188783296965994,-0.0166453693604823,-0.0522561842265744,-0.069830520242444,-0.0732775964876559,-0.0166453693604823,-0.0522561842265744,0.0557941830407102,-0.264989669636564,0.507126043085009,-0.726634253747761,0.0557941830407102,-0.264989669636564,-0.0659277176095898,-0.018869288723657,-0.0166453693604823,-0.0522561842265744,-0.0166453693604823,-0.0522561842265744,0.0735416450537741,-0.209855046728626,0.140232017985545,-0.118772613280453,-0.278133143205196,0.152977010700852,-0.0125985887444373,-0.219495042289348,-0.0988645039980943,-0.0250324770903338
7,-0.1369034925189,0.107849769484203,0.7,5,0.161896538514039,0,0.609085489064455,"D",-0.121524351943252,0.267040041057361,-0.0927176357851895,0.0138917668188363,-0.10927592732339,-0.0218627399490631,-0.0621803452176651,0.25312161062934,-0.25584119146647,0.225217932361135,-0.0510626058010062,0.235658963179184,-0.243490159771909,0.213035804420666,-0.25584119146647,0.225217932361135,-0.0621803452176651,0.25312161062934,-0.140875717246064,0.028570726741875,-0.164113925008446,0.0858959978111937,-0.0510626058010062,0.235658963179184,-0.151049074829053,-0.053379038597012,-0.0758793745486348,0.105901423468913,-0.132023847704251,-0.0542847956218962,-0.0927608883897405,-0.0982653588443268,-0.176082641171847,-0.122636655176434,-0.0510626058010062,0.235658963179184,-0.193204224418473,-0.0957856903256878,-0.25584119146647,0.225217932361135
8,-0.0758793745486348,0.105901423468913,0.7,5,0.130279664470838,397,0.0180478352122009,"D",-0.0891169943236341,0.259616969639877,-0.0510626058010062,0.235658963179184,-0.0621803452176651,0.25312161062934,-0.25584119146647,0.225217932361135,-0.138879915159624,-0.0170479112691451,-0.0510626058010062,0.235658963179184,-0.0621803452176651,0.25312161062934,-0.25584119146647,0.225217932361135,-0.121524351943252,0.267040041057361,0.295956419315189,-0.479056419339031,-0.0927608883897405,-0.0982653588443268,0.330604435876012,0.85140866227448,-0.176082641171847,-0.122636655176434,0.467665294185281,-0.999590745661408,-0.193204224418473,-0.0957856903256878,-0.25584119146647,0.225217932361135,-0.25584119146647,0.225217932361135,-0.0510626058010062,0.235658963179184,-0.25584119146647,0.225217932361135,-0.243490159771909,0.213035804420666
9,-0.0285288662029605,0.147681759425623,0.7,5,0.146500512021549,1,0.409054602961987,"G",0.0403262608861775,0.1476326201838,-0.150039467349175,0.188897635421258,0.0178096081488449,0.322431964548325,-0.0364893953656163,0.292134731267599,0.299574626584481,0.190842101623037,-0.103960252178067,0.0828681868879733,0.0178096081488449,0.322431964548325,0.0515712239586628,0.0988034272885124,-0.0582182763407529,0.0302791515334919,-0.103960252178067,0.0828681868879733,-0.0582182763407529,0.0302791515334919,-0.166419845673713,0.156524995673922,-0.0322015011152651,0.139677571503923,-0.103960252178067,0.0828681868879733,0.051723480104561,0.127538191883286,-0.00934308242195657,0.265054639410248,-0.0582182763407529,0.0302791515334919,-0.0322015011152651,0.139677571503923,-0.103960252178067,0.0828681868879733,-0.0322015011152651,0.139677571503923
10,0.022329643205028,0.0734923956468077,0.7,5,0.0932518242141366,0,1.82783260149881,"F",0.16683340359545,-0.121100437007187,0.073529825201916,-0.161185242882272,0.0101072121411562,0.247210944304243,-0.105642240028828,0.254700292716734,-0.0405495523940772,0.258683966915123,0.351882793940604,-0.274712247308344,0.16535060092016,-0.0673566780225292,0.019950136773317,0.244159764355951,0.16683340359545,-0.121100437007187,-0.0405495523940772,0.258683966915123,0.101908372464316,-0.0733259966776646,0.16683340359545,-0.121100437007187,-0.0499624847667292,0.230094199348241,0.134622042244519,0.140297390045817,-0.101180161722004,0.281582493940368,-0.94997095875442,-0.354385731276125,0.0901547784504541,-0.0741007129375763,0.16683340359545,-0.121100437007187,-0.105642240028828,0.254700292716734,0.225250677671283,0.789202958811074
