"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20"
1,0.0189059230513739,-0.00513024817317042,0.5,5,0.0195896241092776,0,1.88878396106884,"A",-0.105660292525202,0.0448497219752666,0.0296137817203999,-0.150749177206308,-0.376546277162585,-0.00681836115106593,0.171159406658262,-0.428909020498395,0.0384052827108133,0.101805751965516,0.0414222702383995,0.218827073462307,0.161520287860185,-0.323333242442459,0.244991402607411,0.260031875222921,-0.0683850166387856,-0.756336810067296,-0.0528087208580011,0.0895385823745066,0.230132298419971,-0.166965400458526,0.16624269276373,0.604800801114366,0.569818462245166,0.343038377352059,-0.327564524952322,0.505319800693542,-0.137945273900822,0.137222143365488,0.328775370959193,-0.270380054134876,-0.0968055571293907,0.00949742690236133,0.015508035197854,0.139471721369773,-0.153382920068294,-0.124216251201391,-0.300372247118503,-0.3292999221012
2,-0.155019162776178,-0.0134749041983945,0.5,5,0.155603707767466,0,0.364925334230065,"B",-0.118218461179049,0.0711648355826129,-0.153382920068294,-0.124216251201391,0.328775370959193,-0.270380054134876,0.107992386621565,-0.108980693212568,-0.327564524952322,0.505319800693542,-0.137945273900822,0.137222143365488,-0.680375380441546,-0.263196669984609,-0.376851830802303,0.0042429023267736,-0.501456708181649,0.0525300903245807,-0.839462736155838,0.152487325016409,0.244991402607411,0.260031875222921,0.0414222702383995,0.218827073462307,0.0512889948240854,-0.497503137352373,-0.105660292525202,0.0448497219752666,0.0296137817203999,-0.150749177206308,0.0626704363236553,-0.0510339155877358,-0.368659972213209,-0.535920515656471,0.015508035197854,0.139471721369773,-0.320259112737887,0.05679625865426,-0.0528087208580011,0.0895385823745066
3,0.0123039326315277,0.120932410008181,0.5,5,0.121556713301191,0,1.00142407556996,"B",-0.0968055571293907,0.00949742690236133,-0.128427097090763,-0.0529392110009318,0.171159406658262,-0.428909020498395,-0.0528087208580011,0.0895385823745066,0.0817839994433429,0.400200079440782,-0.137945273900822,0.137222143365488,-0.153382920068294,-0.124216251201391,-0.313653617631644,0.267702599987388,0.0626704363236553,-0.0510339155877358,0.0423114171987468,-0.104227496516884,0.16624269276373,0.604800801114366,0.569818462245166,0.343038377352059,0.0414222702383995,0.218827073462307,0.244991402607411,0.260031875222921,0.015508035197854,0.139471721369773,-0.157229230739176,0.382238014601171,-0.105660292525202,0.0448497219752666,-0.118218461179049,0.0711648355826129,0.0846879193559289,0.36214001942426,0.0296137817203999,-0.150749177206308
4,-0.109603008300753,-0.0454496533605376,0.5,5,0.118652814628091,0,0.679679168853909,"B",0.171159406658262,-0.428909020498395,0.0414222702383995,0.218827073462307,-0.180199411741112,0.0645489148298544,-0.118218461179049,0.0711648355826129,0.409512702841312,0.205842121969908,-0.570573010016233,0.0118579901754856,-0.137945273900822,0.137222143365488,-0.501456708181649,0.0525300903245807,0.027365275619561,-0.103357969822353,-0.151536706264611,-0.493237857811604,-0.20629605240323,0.0827920007599113,0.0626704363236553,-0.0510339155877358,-0.300372247118503,-0.3292999221012,-0.637062470913827,-0.144478358774483,-0.16278077987954,0.197225760668516,0.0296137817203999,-0.150749177206308,0.109031238191071,0.0670922022017271,0.015508035197854,0.139471721369773,-0.124558775812154,-0.35476204600581,0.0326565846051516,-0.10173965411303
5,-0.00625197174833006,0.0504371517254757,0.5,5,0.0508231583524732,0,1.24965692684054,"H",-0.153382920068294,-0.124216251201391,-0.178413758520037,0.342222622130066,0.015508035197854,0.139471721369773,-0.16278077987954,0.197225760668516,-0.0528087208580011,0.0895385823745066,-0.151536706264611,-0.493237857811604,0.373295658789627,0.0726228095031759,-0.219919514611382,0.152652274116855,0.107992386621565,-0.108980693212568,0.109031238191071,0.0670922022017271,0.0626704363236553,-0.0510339155877358,0.0296137817203999,-0.150749177206308,0.244991402607411,0.260031875222921,-0.0705635946280732,0.195476250074752,0.0867983717471361,0.0894195125438273,0.0258003263802402,0.0770230344428546,0.154319951310754,-0.373233486432582,0.0846879193559289,0.36214001942426,-0.292397674481483,0.12805560852298,-0.137945273900822,0.137222143365488
6,-0.157606017009241,0.00131542973562868,0.5,5,0.157611506410244,0,0.861555873416364,"A",-0.137945273900822,0.137222143365488,-0.157229230739176,0.382238014601171,0.11857467982918,-0.241753313690424,-0.637062470913827,-0.144478358774483,-0.0968055571293907,0.00949742690236133,-0.376851830802303,0.0042429023267736,-0.188078751848868,-0.0776391606164661,-0.151536706264611,-0.493237857811604,0.0414222702383995,0.218827073462307,-0.20629605240323,0.0827920007599113,0.0846879193559289,0.36214001942426,-0.128427097090763,-0.0529392110009318,0.107992386621565,-0.108980693212568,-0.105660292525202,0.0448497219752666,0.0626704363236553,-0.0510339155877358,-0.161069173365831,-0.40439817821607,-0.376546277162585,-0.00681836115106593,0.015508035197854,0.139471721369773,-0.683339892762834,0.20332966664142,-0.176127460841953,0.0229769539451903
7,-0.00297799055316599,-0.0326210061502921,0.5,5,0.0327566553541741,0,0.609085489064455,"D",-0.36946362916689,0.202963618949693,0.244991402607411,0.260031875222921,0.154319951310754,-0.373233486432582,0.328775370959193,-0.270380054134876,0.107992386621565,-0.108980693212568,-0.839462736155838,0.152487325016409,-0.0968055571293907,0.00949742690236133,0.0846879193559289,0.36214001942426,0.171159406658262,-0.428909020498395,0.0258003263802402,0.0770230344428546,-0.161069173365831,-0.40439817821607,-0.137945273900822,0.137222143365488,-0.219919514611382,0.152652274116855,0.0626704363236553,-0.0510339155877358,0.67088265158236,0.106551361270249,-0.153382920068294,-0.124216251201391,-0.0528087208580011,0.0895385823745066,0.230132298419971,-0.166965400458526,0.0414222702383995,0.218827073462307,-0.151536706264611,-0.493237857811604
8,-0.0762852992271787,0.00172932601742775,0.5,5,0.0763048979204791,0,0.0180478352122009,"D",-0.219919514611382,0.152652274116855,-0.153382920068294,-0.124216251201391,-0.443587073590606,-0.359312802087516,0.581170349381864,0.0197209119796753,0.109031238191071,0.0670922022017271,-0.161069173365831,-0.40439817821607,0.154319951310754,-0.373233486432582,-0.0968055571293907,0.00949742690236133,-0.637062470913827,-0.144478358774483,0.0990384244316391,0.163517540790779,0.0626704363236553,-0.0510339155877358,-0.20629605240323,0.0827920007599113,-0.118218461179049,0.0711648355826129,-0.0528087208580011,0.0895385823745066,-0.137945273900822,0.137222143365488,-0.128427097090763,-0.0529392110009318,-0.0705635946280732,0.195476250074752,0.0414222702383995,0.218827073462307,-0.16278077987954,0.197225760668516,0.015508035197854,0.139471721369773
9,-0.0458223197549786,0.0471878740590939,0.5,5,0.0657752266886584,0,0.409054602961987,"G",-0.637062470913827,-0.144478358774483,0.0296137817203999,-0.150749177206308,0.171159406658262,-0.428909020498395,0.00522985776127782,-0.220027401100979,-0.313653617631644,0.267702599987388,-0.376851830802303,0.0042429023267736,-0.137945273900822,0.137222143365488,-0.0553303413949268,0.555129243860244,0.373295658789627,0.0726228095031759,-0.157229230739176,0.382238014601171,-0.20629605240323,0.0827920007599113,0.244991402607411,0.260031875222921,0.0414222702383995,0.218827073462307,0.356367591768503,0.296174530871212,-0.0968055571293907,0.00949742690236133,-0.153382920068294,-0.124216251201391,0.11857467982918,-0.241753313690424,0.015508035197854,0.139471721369773,0.107992386621565,-0.108980693212568,-0.246044171308438,-0.0630806453663011
10,-0.0334747538029867,0.102588652792534,0.5,5,0.107911958669824,0,1.82783260149881,"F",-0.00300540018980167,0.475337745977237,-0.327564524952322,0.505319800693542,-0.219919514611382,0.152652274116855,0.0990384244316391,0.163517540790779,0.015508035197854,0.139471721369773,-0.0968055571293907,0.00949742690236133,0.0414222702383995,0.218827073462307,0.0384052827108133,0.101805751965516,-0.16278077987954,0.197225760668516,-0.151536706264611,-0.493237857811604,0.244991402607411,0.260031875222921,-0.153382920068294,-0.124216251201391,0.67088265158236,0.106551361270249,0.107992386621565,-0.108980693212568,0.0626704363236553,-0.0510339155877358,0.0846879193559289,0.36214001942426,-0.683339892762834,0.20332966664142,0.0296137817203999,-0.150749177206308,-0.137945273900822,0.137222143365488,-0.128427097090763,-0.0529392110009318
