"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20"
1,-0.0926232325213906,0.0616221913094057,0.3,5,0.114052135637489,0,1.88878396106884,"A",0.0968450129210394,0.0662958251280967,-0.0919290638315113,0.0564779207311923,-0.222514162895413,0.140615342827641,-0.109742858579788,0.0542585134077402,-0.15282104961404,0.0544645018731113,-0.157635220345697,0.0715036189388757,-0.0460502219569545,0.0631783171339847,-0.0612620976268791,0.0795409160642302,-0.0644576409705633,0.0326599658406476,-0.14143777907221,0.0675398029716564,-0.117641210360571,0.0659032186481627,0.0230414215327944,0.239504861758669,-0.0460502219569545,0.0631783171339847,-0.157635220345697,0.0715036189388757,-0.0958164023405987,0.0582714505929425,0.0151588143780828,-0.156390284188092,-0.129924086656122,0.075033746415203,-0.145508037179184,0.0197572705777709,-0.110393186389942,0.0513888842708589,-0.136691439137602,0.057758017122563
2,-0.125214400540283,0.00794118279162562,0.3,5,0.125465965451961,0,0.364925334230065,"B",-0.139032573913505,0.01393948598354,-0.115981853731597,-0.0279167682516825,-0.155852884354694,0.145154732910293,-0.145508037179184,0.0197572705777709,0.0968450129210394,0.0662958251280967,-0.128077634728028,0.0311773902791598,-0.374623690530157,-0.154097051561379,-0.122878156543868,0.00735295427695524,-0.292066806699,0.243502327003665,-0.185042315307945,0.0171785565614102,-0.115981853731597,-0.0279167682516825,0.127305602189153,-0.102185303810984,-0.119358306740408,-0.0100542907974535,-0.130809499066532,-0.017144540964711,-0.333234473432749,0.195116715289627,-0.222514162895413,0.140615342827641,-0.122932309457587,0.0355703045062127,0.0912583810127479,-0.251162442859342,-0.130961262994427,-0.00996979882653339,0.0151588143780828,-0.156390284188092
3,-0.1163691157556,0.0506704735907223,0.3,5,0.125367026947709,0,1.00142407556996,"B",-0.122932309457587,0.0355703045062127,-0.129600664191434,0.0396014467261138,-0.155852884354694,0.145154732910293,-0.116818038007436,-0.0171375703831577,-0.139032573913505,0.01393948598354,-0.122878156543868,0.00735295427695524,-0.122932309457587,0.0355703045062127,-0.130275363011362,0.0150122181952134,-0.128077634728028,0.0311773902791598,0.0968450129210394,0.0662958251280967,0.00308318636244875,0.118562521274623,0.0151588143780828,-0.156390284188092,-0.346393103931124,-0.0306484371088197,-0.120560847640309,0.0274471509269144,-0.020203112804298,0.171231195510332,-0.289078699020409,0.17086169441682,-0.222514162895413,0.140615342827641,-0.0309133462476778,0.0850117940324593,-0.0593638072608982,0.0970028454325174,-0.185042315307945,0.0171785565614102
4,-0.0894319895379592,0.0546076452553611,0.3,5,0.109112955056729,0,0.679679168853909,"B",-0.289078699020409,0.17086169441682,-0.119358306740408,-0.0100542907974535,-0.129600664191434,0.0396014467261138,0.127305602189153,-0.102185303810984,-0.122477348558767,-0.0204611051093248,-0.128077634728028,0.0311773902791598,0.0151588143780828,-0.156390284188092,-0.122932309457587,0.0355703045062127,-0.120560847640309,0.0274471509269144,-0.122878156543868,0.00735295427695524,-0.0434783392542309,0.226692121782399,-0.333234473432749,0.195116715289627,-0.130275363011362,0.0150122181952134,-0.122878156543868,0.00735295427695524,0.0508739428581401,0.223855302484174,-0.129533739388017,-0.00597152151168645,0.0230414215327944,0.239504861758669,-0.0653238567935801,0.0986306580195702,-0.122932309457587,0.0355703045062127,0.0976006330448494,0.0334693330797658
5,-0.0971379655482507,0.0269783675258979,0.3,5,0.100560376478763,0,1.24965692684054,"H",-0.105454315352192,0.0242046366696525,0.0151588143780828,-0.156390284188092,-0.107125615805702,0.0619600324833599,-0.0840098355922509,0.0281540929358138,-0.091407086828993,0.0284428796868905,-0.105590473592146,-0.00632626875865904,-0.0822852799822318,0.0275218260676456,-0.101639910225242,0.0478198257149673,-0.103552802449179,-0.00650540643385538,-0.0536784390501564,0.0570743244669023,-0.222514162895413,0.140615342827641,-0.0621979492685556,0.054190579443396,-0.0845547755223251,0.0375872534815266,-0.0621979492685556,0.054190579443396,-0.0989303170177857,0.0581380830111872,-0.185042315307945,0.0171785565614102,-0.0844748915508617,0.0216162568787716,-0.0927065857452446,0.000846966121038004,-0.105590473592146,-0.00632626875865904,-0.124964946296173,0.0555743428636242
6,-0.0844288397248046,0.0566597882413747,0.3,5,0.0933145274621949,0,0.861555873416364,"A",-0.102333250673548,0.0453616054713293,-0.129924086656122,0.075033746415203,-0.0649123251082222,0.0376007934447119,-0.145508037179184,0.0197572705777709,0.127305602189153,-0.102185303810984,-0.15282104961404,0.0544645018731113,-0.136691439137602,0.057758017122563,0.0968450129210394,0.0662958251280967,-0.0841965664274355,0.0856469537515031,-0.0958164023405987,0.0582714505929425,-0.068848249358655,0.0707768903910969,-0.170443434197687,0.204123297406354,-0.0460502219569545,0.0631783171339847,-0.0612620976268791,0.0795409160642302,-0.129886305649932,0.0733924218127864,-0.0460502219569545,0.0631783171339847,-0.222514162895413,0.140615342827641,-0.117641210360571,0.0659032186481627,-0.157635220345697,0.0715036189388757,0.0198068718792122,-0.0970214360958714
7,-0.125220271286756,-0.00471521698043868,0.3,5,0.125309016484455,0,0.609085489064455,"D",-0.122012400721919,0.0290010822852132,-0.108629458345381,0.0176949510702238,-0.094012505353837,0.00479602715639331,-0.278619694062171,-0.246732245195063,0.0151588143780828,-0.156390284188092,-0.122012400721919,0.0290010822852132,-0.117907653053471,0.0276968954328787,-0.122012400721919,0.0290010822852132,0.0230414215327944,0.239504861758669,0.0968450129210394,0.0662958251280967,-0.284398536868212,-0.307672875262979,-0.105629873832061,0.0326413713794302,-0.222514162895413,0.140615342827641,-0.108629458345381,0.0176949510702238,-0.122012400721919,0.0290010822852132,-0.122012400721919,0.0290010822852132,-0.110116751114515,0.028729771858533,-0.404287708971926,-0.125440291080348,-0.10579160131474,0.0158150564867031,-0.0888512668003262,0.00544089052284905
8,-0.108629458345381,0.0176949510702238,0.3,5,0.110061212576404,385,0.0180478352122009,"D",-0.185042315307945,0.0171785565614102,-0.0653238567935801,0.0986306580195702,-0.170443434197687,0.204123297406354,-0.0145545727573335,-0.150965552777052,-0.183639594546215,0.136698987608149,0.124032136050181,-0.0856287535306647,-0.195566433085673,0.168383119715659,-0.346393103931124,-0.0306484371088197,-0.289078699020409,0.17086169441682,-0.113293899152068,-0.0223017899099615,0.0968450129210394,0.0662958251280967,0.0151588143780828,-0.156390284188092,-0.14659779531753,-0.0118291477765814,-0.222514162895413,0.140615342827641,0.127305602189153,-0.102185303810984,-0.129054130004468,0.0169369400296587,-0.145508037179184,0.0197572705777709,-0.155852884354694,0.145154732910293,-0.358616832648816,-0.172072750976828,0.185549018746068,-0.098715383717964
9,-0.0854468573998569,0.0498104950143761,0.3,5,0.0989052620090997,0,0.409054602961987,"G",-0.108121739122964,0.0729485302352656,0.0968450129210394,0.0662958251280967,-0.122225992011741,0.102632511406342,0.0230414215327944,0.239504861758669,-0.0892052118807769,0.0751264461037704,-0.0809922972843491,0.0860415915879011,-0.0735736580832212,0.0765661815940472,-0.141623152999677,0.0729779423325697,-0.0811326666995721,0.05622487332936,-0.141623152999677,0.0729779423325697,-0.0798634687184313,0.0633656246168246,-0.0495723567145352,0.0640428279707769,-0.154258047863464,0.0769208877216795,0.0151588143780828,-0.156390284188092,-0.0897367751523185,0.0405714404233041,-0.111772635552658,0.0801561553523573,-0.0681686660783296,0.0361097730021287,-0.0495723567145352,0.0640428279707769,-0.284398536868212,-0.307672875262979,-0.118141682084593,0.113766816872152
10,-0.0754363736585259,0.0425495186086434,0.3,5,0.0882074343129371,0,1.82783260149881,"F",-0.0937936360590683,0.0528018084903023,-0.0500865085567497,0.0360136609868483,-0.0801565237693751,-0.00713982204512009,-0.0754389086258103,0.0479322467391541,-0.0873225574894851,0.0627825280899407,-0.100686979845421,0.0696739017038536,-0.292066806699,0.243502327003665,0.0968450129210394,0.0662958251280967,-0.0678339398345296,0.0201594561133427,-0.101263463284336,0.0530799561606519,-0.0842833983526769,0.0403624013261099,-0.0842833983526769,0.0403624013261099,-0.105443383853896,0.0575140298654273,0.0151588143780828,-0.156390284188092,-0.0952009244945386,0.0518040302325633,-0.102758492748827,0.0753671949880064,-0.185042315307945,0.0171785565614102,-0.0630627606636086,0.00683889053982961,0.0976006330448494,0.0334693330797658,-0.0496079355765445,0.0393819300710016
