"AgentNo","x","y","Lat","Sharpness","Valence","No_of_Shares","Share","Group","memory x1","memory y1","memory x2","memory y2","memory x3","memory y3","memory x4","memory y4","memory x5","memory y5","memory x6","memory y6","memory x7","memory y7","memory x8","memory y8","memory x9","memory y9","memory x10","memory y10","memory x11","memory y11","memory x12","memory y12","memory x13","memory y13","memory x14","memory y14","memory x15","memory y15","memory x16","memory y16","memory x17","memory y17","memory x18","memory y18","memory x19","memory y19","memory x20","memory y20"
1,-0.0296947021665983,-0.20726789833745,1,5,0.236836013230832,0,1.88878396106884,"A",-0.082135169301182,0.487558897584677,0.276951968832873,-0.167521501961164,-0.425749223912135,-0.231944246240892,0.0687504353933036,-0.229878857731819,-0.102116672787815,-0.880089888814837,-0.00446601009462029,-0.224735780642368,0.400002234568819,-0.166482422803529,-0.413717255112715,-0.190899502648972,-0.401929617393762,-0.142479624599218,0.350368758314289,-0.207594369351864,-0.388930040132254,-0.196200601337478,-0.0320767465280369,-0.232509610662237,-0.184205474006012,-0.243668336537667,-0.376567117450759,-0.141176198259927,0.0687504353933036,-0.229878857731819,0.308848234359175,-0.145674138981849,0.00206249495968223,-0.243177029141225,-0.0556578688556328,-0.266402969858609,0.403705667215399,-0.234872161992826,-0.00578307679388672,-0.257730765035376
2,-0.0398234795429744,-0.0707435876003001,1,5,0.074437500776356,32,0.364925334230065,"B",0.232309735869057,-0.160206882166676,0.222778742248192,-0.239262658869848,-0.290651694964618,-0.00961140338331461,0.355693093896844,-0.0732400709996,0.235517580597661,-0.094308741716668,-0.250462096533738,-0.0976785482373089,0.232309735869057,-0.160206882166676,-0.19315714770928,0.0651890709297731,0.187724932609126,-0.0126360396156088,-0.232857923023403,-0.0206787705887109,-0.317447758186609,0.0317138736369088,0.313496362115256,-0.147168133268133,-0.182607152103446,-0.153800086281262,-0.082135169301182,0.487558897584677,-0.196760490746237,-0.127821849449538,-0.553757615853101,-0.19030828634277,-0.250462096533738,-0.0976785482373089,-0.217066341964528,-0.140463952557184,-0.182607152103446,-0.153800086281262,0.373672864958644,-0.120462653995492
3,0.00576614806195721,-0.132475805247668,1,5,0.100900179455604,0,1.00142407556996,"B",-0.250462096533738,-0.0976785482373089,0.194450331036933,-0.153126181522384,-0.182607152103446,-0.153800086281262,0.33760435320437,-0.0697930404916406,-0.189595632371493,0.0568212079582736,-0.784901502542198,-0.666741519235075,-0.317447758186609,0.0317138736369088,0.202538668713532,-0.194117545010522,0.313496362115256,-0.147168133268133,0.389294266863726,-0.0442301049828529,0.205101956008002,-0.201111773052253,0.232309735869057,-0.160206882166676,-0.182607152103446,-0.153800086281262,-0.401929617393762,-0.142479624599218,-0.250462096533738,-0.0976785482373089,0.194450331036933,-0.153126181522384,0.346598234190606,-0.0670152757549658,0.355693093896844,-0.0732400709996,0.194450331036933,-0.153126181522384,-0.290651694964618,-0.00961140338331461
4,-0.0175640558055602,-0.105882125319913,1,5,0.0999793133436501,0,0.679679168853909,"B",-0.317447758186609,0.0317138736369088,-0.170638003316708,-0.0952745693270117,-0.258119190414436,-0.119614894501865,0.232309735869057,-0.160206882166676,0.205611991486512,-0.207850445550866,0.373672864958644,-0.120462653995492,-0.217066341964528,-0.140463952557184,-0.232857923023403,-0.0206787705887109,0.346598234190606,-0.0670152757549658,-0.182607152103446,-0.153800086281262,0.210339882224798,-0.127453455259092,-0.401929617393762,-0.142479624599218,0.2105828439584,-0.229118689591996,0.313496362115256,-0.147168133268133,-0.232857923023403,-0.0206787705887109,-0.250462096533738,-0.0976785482373089,-0.250462096533738,-0.0976785482373089,0.355693093896844,-0.0732400709996,-0.317447758186609,0.0317138736369088,0.232309735869057,-0.160206882166676
5,-0.122997888639802,-0.0595269032684155,1,5,0.0780811034672875,0,1.24965692684054,"H",0.285466400161386,-0.145647927303798,-0.377242315467447,0.0964669223874807,-0.19137744975742,-0.140123968478292,0.0621506375959143,-0.126999764889479,-0.295060008973815,0.158276935969479,-0.293469243403524,0.0765369020868093,-0.0516585008474067,0.102122412389144,-0.082135169301182,0.487558897584677,-0.132089876267128,-0.185931794159114,-0.295060008973815,0.158276935969479,0.146544725028798,-0.230715466057882,-0.335787059250288,0.145345315150917,-0.0705832725856453,0.139695516321808,-0.0430958891985938,0.108090141508728,-0.237614079378545,-0.165093005867675,-0.305998904164881,-0.113222767761908,-0.277097588893957,-0.197548504034057,-0.0602351133711636,-0.223201009747572,-0.102116672787815,-0.880089888814837,0.196501617040485,-0.254333947622217
6,-0.0482027841720264,-0.198955015417887,1,5,0.240907859913574,0,0.861555873416364,"A",-0.413717255112715,-0.190899502648972,0.349463646067306,-0.205885498435237,-0.597860972397029,-0.774067915044725,0.0687504353933036,-0.229878857731819,-0.184205474006012,-0.243668336537667,-0.0556578688556328,-0.266402969858609,0.400002234568819,-0.166482422803529,0.363548915321007,-0.107435000874102,-0.401929617393762,-0.142479624599218,-0.425749223912135,-0.231944246240892,0.343471431499347,-0.160939698992297,0.390205666818656,-0.198061837325804,-0.0320767465280369,-0.232509610662237,-0.418157823989168,-0.229552813153714,-0.184205474006012,-0.243668336537667,0.308848234359175,-0.145674138981849,-0.388930040132254,-0.196200601337478,-0.082135169301182,0.487558897584677,0.00206249495968223,-0.243177029141225,-0.00578307679388672,-0.257730765035376
7,0.00716494224441703,-0.0681939611639245,1,5,0.110885430599577,0,0.609085489064455,"D",-0.477464141463861,0.231608261074871,-0.082135169301182,0.487558897584677,0.753945821430534,-0.363826968707144,0.0498641118872911,-0.412526046507992,0.0692059068707749,-0.420764530147426,-0.242151195323095,-0.371786863729358,0.0107041439937893,-0.167225877741585,0.214999240590259,0.0394941613776609,0.0164524873183109,-0.215645094075007,-0.0551098142680712,-0.238140106543433,-0.0254403049673419,-0.173282724191668,0.235875145997852,-0.0166053285356611,0.235875145997852,-0.0166053285356611,-0.477962527167983,0.0906878761947155,0.559920768719167,0.722967261448503,-0.477962527167983,0.0906878761947155,-0.507741312799044,0.108031045389362,0.061065528052859,-0.4167015516432,0.212151629617438,0.0989603479625657,0.0692059068707749,-0.420764530147426
8,-0.0456541069236118,-0.228743270531995,1,5,0.244433635110185,399,0.0180478352122009,"D",-0.401929617393762,-0.142479624599218,0.964722239412367,-0.17993501573801,-0.0163783497875556,-0.377054819674231,0.212151629617438,0.0989603479625657,0.247344951773994,0.00572724230587482,0.212151629617438,0.0989603479625657,-0.0163783497875556,-0.377054819674231,-0.651864340528846,-0.24798239255324,0.0692059068707749,-0.420764530147426,0.0692059068707749,-0.420764530147426,-0.784901502542198,-0.666741519235075,-0.597860972397029,-0.774067915044725,0.0498641118872911,-0.412526046507992,0.559920768719167,0.722967261448503,-0.477962527167983,0.0906878761947155,0.0149638857226819,-0.391777866589837,-0.102116672787815,-0.880089888814837,-0.082135169301182,0.487558897584677,-0.242151195323095,-0.371786863729358,0.061065528052859,-0.4167015516432
9,-0.0852151622223319,-0.0697832425559754,1,5,0.110142293485311,0,0.409054602961987,"G",-0.111669385922141,-0.248464258015156,-0.133592077437788,0.0480184188345447,-0.0172869350831024,-0.013411514662439,-0.189110522554256,-0.156695575057529,-0.401929617393762,-0.142479624599218,-0.122111901687458,-0.274373386939988,0.338044124795124,-0.0021196304820478,-0.210191606311128,-0.103974521229975,-0.0278854078694712,-0.100188118841033,-0.22197448767256,-0.0356720219133422,-0.391079160291702,-0.175751047255471,0.320458366232924,-0.120893189683557,-0.373015190288425,-0.226364461006597,0.320458366232924,-0.120893189683557,-0.242358114756644,0.0660992607008666,-0.391079160291702,-0.175751047255471,0.306321712653153,0.0980981988133863,0.193953502643853,-0.163597579416819,-0.268120580143295,-0.0348104610107839,-0.082135169301182,0.487558897584677
10,-0.168422060480749,-0.195373747946229,1,5,0.265538551269883,0,1.82783260149881,"F",-0.171775288856588,-0.0693733957130462,-0.141294018985936,-0.22760903663584,-0.15285051711835,-0.10694649964571,-0.258278543641791,-0.222430277755484,-0.177423131203977,-0.152528266968438,-0.232579874433577,-0.243169153691269,-0.268547916878015,-0.243592494144104,-0.401929617393762,-0.142479624599218,-0.0122799573466182,-0.311849255301058,-0.232644272595644,-0.354255244880915,-0.132266005710699,-0.135625858604908,-0.179622999136336,0.0316044147126377,-0.128824512008578,-0.165354987420142,-0.197091661220184,-0.195909686863888,-0.082135169301182,0.487558897584677,-0.201588785066269,-0.311756228003651,-0.102116672787815,-0.880089888814837,-0.132858901750296,-0.2103253565263,-0.112911766557954,-0.16235921359621,-0.0494215976214036,-0.290983802056871
